timestamp,tag,x,y,z, pressure, acceleration_0, acceleration_1, acceleration_2, magnetic_0, magnetic_1, magnetic_2, angular_vel_0, angular_vel_1, angular_vel_2, euler_angles_0, euler_angles_1, euler_angles_2, quaternion_0, quaternion_1, quaternion_2, quaternion_3, linear_acceleration_0, linear_acceleration_1, linear_acceleration_2, gravity_vector_0, gravity_vector_1, gravity_vector_2, temperature
1551531779,0x6726,-863,3988,870,100299250,-923,114,-330,-124,67,-433,5,22,0,3694,-1114,-2570,-4081,11267,-7161,-8576,-4,1,-9,-919,112,-321,39
1551531780,0x6750,-1605,6358,-812,100582250,79,-209,-968,-145,-281,750,11,-11,-83,3049,67,2673,-1771,16200,-1506,772,7,8,-14,71,-218,-953,42
1551531781,0x6735,-463,4824,4867,100397500,-141,32,979,305,491,-262,-1,1,-2,4824,-142,-35,-14249,351,-1263,-7980,10,-4,11,-151,37,968,40
1551531781,0x6737,-869,5305,234,100381250,736,334,-576,-312,-548,513,3,4,0,3348,777,-2386,1924,14301,2439,7366,1,1,-15,735,332,-557,42
1551531781,0x6e36,-1233,5063,473,100371000,406,-23,-891,-473,230,396,17,55,-85,4802,375,2834,-2691,-7992,13906,-1990,17,28,21,390,-44,-898,41
1551531782,0x6e58,-757,4850,310,100436750,394,-214,-878,-1520,2169,2009,1,0,0,5007,378,2649,2332,6354,-14592,3116,0,9,-5,393,-223,-870,37
1551531782,0x6737,-777,5365,4921,100380750,737,335,-565,-305,-542,528,4,6,0,3348,777,-2386,1924,14301,2439,7366,1,3,-8,735,332,-557,42
1551531782,0x6724,0,0,0,100291750,341,888,-230,57,-672,126,-14,-53,-1,3211,313,-1684,1806,6595,11137,9881,11,-2,13,329,891,-243,44
1551531782,0x6726,-1022,4724,4799,100302500,-920,115,-342,-136,40,-422,1,0,2,3692,-1108,-2574,-4053,11294,-7180,-8538,-4,2,-12,-917,113,-328,39
1551531783,0x6734,-1499,7018,337,100372500,-472,768,256,148,-854,-1003,-11,-91,41,5012,-501,-1102,-12160,-5317,-8045,-5253,40,-6,-41,-510,781,301,44
1551531784,0x6750,-1486,5923,-11,100589250,140,-150,-993,-176,-251,748,-697,618,1151,3164,156,2664,-1657,16019,-2505,1679,-26,74,-53,166,-224,-939,42
1551531784,0x6735,-461,4967,4885,100397500,-143,31,983,299,510,-262,2,-1,-1,4824,-142,-35,-14249,351,-1263,-7980,8,-5,14,-151,37,968,40
1551531784,0x6737,-915,5166,4965,100383500,734,333,-566,-316,-536,521,0,0,1,3348,777,-2387,1924,14301,2438,7366,-1,1,-9,735,332,-557,42
1551531784,0x6e36,-1305,5686,563,100372750,371,-107,-896,-473,214,369,310,24,-459,4693,357,2786,-2227,-8822,13412,-2403,-1,-16,5,373,-91,-902,41
1551531785,0x6e58,-921,4408,4701,100435500,394,-213,-870,-1520,2169,1993,1,1,1,5007,378,2649,2332,6354,-14592,3116,1,10,0,393,-223,-870,37
1551531785,0x6737,-780,4647,280,100382500,735,333,-564,-312,-536,528,0,-3,0,3348,777,-2387,1924,14301,2438,7366,0,1,-7,735,332,-557,42
1551531785,0x6724,0,0,0,100289250,443,862,-298,-278,-769,-35,-571,-986,341,3952,410,-1668,5642,11079,6430,8515,23,1,-75,424,856,-218,44
1551531785,0x6726,-885,4764,4913,100302750,-908,116,-370,-134,54,-376,0,1,0,3692,-1081,-2596,-3964,11401,-7279,-8352,-1,2,-14,-906,113,-356,39
1551531787,0x6750,-2331,5922,4701,100573000,89,-163,-370,-123,742,596,1099,1271,291,3084,280,2180,717,4709,-14302,6418,-185,462,254,295,-645,-675,42
1551531787,0x6735,-487,4993,193,100401250,-140,32,984,310,504,-249,3,0,1,4824,-142,-35,-14249,351,-1263,-7980,11,-4,16,-151,37,968,40
1551531788,0x6737,-699,5076,299,100381000,734,334,-565,-323,-548,542,-1,-3,0,3348,777,-2387,1924,14301,2438,7366,1,2,-6,735,332,-557,42
1551531788,0x6e36,-1604,6131,-62,100370750,272,-152,-895,-156,411,550,-470,39,1058,39,282,2839,-2519,351,16183,-293,-22,-120,40,297,-41,-933,41
1551531788,0x6e58,-827,4304,796,100435500,393,-213,-870,-1513,2187,1976,0,0,0,5007,378,2649,2331,6354,-14592,3115,0,10,0,393,-223,-870,37
1551531788,0x6737,-716,4994,841,100381500,736,336,-564,-305,-507,528,-1,2,-1,3348,777,-2387,1924,14301,2438,7366,1,3,-21,735,332,-557,42
1551531788,0x6724,-2052,4262,960,100291750,193,870,-172,-259,-691,-350,84,577,-162,4533,282,-1567,8455,11521,4362,6722,-107,-57,-53,296,925,-128,44
1551531789,0x6726,-1037,4636,534,100303750,-906,116,-377,-145,43,-356,-1,-3,1,3692,-1081,-2596,-3964,11401,-7279,-8352,0,2,-21,-906,113,-356,39
1551531790,0x6750,-1552,8575,297,100627500,687,-357,-254,2070,1030,-486,-660,1668,22,4281,744,1724,7127,919,-12709,7435,-24,284,-48,711,-642,-205,42
1551531790,0x6735,-427,4984,128,100397750,-139,30,981,286,486,-249,-2,-1,0,4824,-142,-35,-14249,351,-1263,-7980,12,-6,13,-151,37,968,40
1551531791,0x6737,-535,5347,4599,100382250,734,333,-568,-312,-542,528,1,0,2,3348,777,-2387,1924,14301,2438,7366,-1,1,-11,735,332,-557,42
1551531791,0x6e36,-1961,6830,727,100372250,475,166,-957,-116,-148,713,-127,79,283,1468,394,-2762,-1740,11468,11121,3198,58,58,-56,409,114,-883,41
1551531791,0x6e58,-699,4906,299,100432500,393,-213,-880,-1532,2163,1988,-2,6,-1,5007,378,2649,2332,6354,-14592,3116,1,9,-5,393,-223,-870,37
1551531792,0x6737,-743,5589,490,100379250,738,336,-568,-312,-548,536,1,2,-1,3348,777,-2387,1924,14301,2438,7366,0,3,-18,735,332,-557,42
1551531792,0x6724,-2720,8303,5148,100289750,70,883,226,272,-494,-329,229,-62,29,4077,57,-1246,7743,6773,7761,10118,8,-73,20,61,956,205,44
1551531792,0x6726,-962,4837,4799,100298000,-906,116,-368,-134,67,-377,1,-4,1,3692,-1081,-2596,-3964,11401,-7279,-8352,0,2,-12,-906,113,-356,39
1551531793,0x6734,474,10066,4315,100377250,-484,600,277,715,-305,392,-63,-112,-309,2420,-541,-1055,-3327,-7283,5975,12985,61,-143,-55,-545,743,332,44
1551531793,0x6750,-914,8736,228,100625250,900,-534,-168,761,-152,-876,-234,761,1128,2095,801,1478,-4743,11320,-3113,10398,-62,165,-137,744,-637,-21,42
1551531793,0x6735,-409,5153,5117,100400250,-139,33,976,305,486,-256,1,-1,2,4824,-142,-35,-14249,351,-1263,-7980,12,-3,8,-151,37,968,40
1551531794,0x6737,-805,5727,4821,100381250,734,334,-569,-305,-542,500,1,1,2,3348,777,-2387,1924,14301,2438,7366,-1,2,-12,735,332,-557,42
1551531794,0x6e36,-1544,8889,109,100370000,332,13,-925,-99,64,622,319,-154,74,1124,358,2841,-2790,9251,13139,1563,-41,52,-19,373,-38,-905,41
1551531794,0x6e58,-670,5033,285,100434000,394,-213,-868,-1513,2180,1968,-1,-2,-1,5007,378,2649,2332,6354,-14592,3116,1,10,1,393,-223,-870,37
1551531794,0x6737,-751,5755,4772,100381500,736,335,-567,-305,-542,508,2,-4,-1,3348,777,-2387,1924,14301,2438,7366,0,3,-10,735,332,-557,42
1551531794,0x6724,-1769,9668,5318,100288000,437,825,-44,196,-504,20,111,984,150,2240,454,-1439,-3962,1739,11471,10893,-28,-56,-49,464,863,-2,44
1551531795,0x6726,-1058,4507,607,100301000,-908,117,-374,-134,30,-377,0,-2,-1,3692,-1081,-2596,-3964,11401,-7279,-8352,-1,0,-21,-906,113,-356,39
1551531795,0x6734,162,9992,4663,100375500,-605,721,277,835,-145,302,53,-75,-48,2826,-615,-1095,-384,-6564,7253,13138,5,5,-4,-609,714,281,45
1551531796,0x6750,-1058,9424,4959,100629750,695,-711,55,531,1544,972,-57,-3,53,5655,766,1400,-11734,7150,8899,-668,-32,-55,27,728,-656,28,41
1551531796,0x6735,-423,5055,105,100398250,-140,33,977,316,486,-249,2,0,-1,4824,-142,-35,-14249,351,-1263,-7980,13,-4,9,-151,37,968,40
1551531796,0x6737,-767,5804,4829,100381750,735,335,-566,-316,-542,542,-2,-3,-2,3348,777,-2387,1924,14301,2438,7366,0,3,-9,735,332,-557,42
1551531797,0x6e36,-1850,8528,404,100371500,246,-53,-941,-49,54,460,583,-33,-244,558,329,-2868,-2765,4838,15377,971,-98,-65,-23,344,6,-918,41
1551531797,0x6e58,-647,5093,4967,100435250,394,-213,-869,-1532,2169,1987,1,0,2,5007,378,2649,2332,6354,-14592,3116,0,9,-7,393,-223,-870,37
1551531797,0x6737,-775,5668,385,100382750,736,333,-572,-305,-542,521,0,0,-1,3348,777,-2387,1924,14301,2438,7366,0,1,-15,735,332,-557,42
1551531797,0x6724,-848,8990,-198,100288250,422,880,-139,-259,-465,-505,-47,-368,-310,2695,493,-1551,-1102,5200,11004,10913,-93,17,-67,503,835,-101,44
1551531797,0x6726,-960,4750,4708,100300000,-907,114,-373,-134,49,-376,-1,-6,1,3692,-1081,-2596,-3964,11401,-7279,-8352,0,0,-17,-906,113,-356,39
1551531798,0x6734,279,9763,4602,100378750,-658,682,436,865,-390,702,135,41,-299,2896,-544,-966,121,-5397,7084,13752,-100,-17,29,-548,706,401,45
1551531798,0x6750,131,9327,5054,100643000,567,-883,-108,707,2272,104,577,-607,-325,4120,598,1479,-7131,283,11779,-8876,-27,-104,-75,595,-778,-33,41
1551531798,0x6735,-352,5136,5131,100399500,-140,32,983,299,491,-262,3,1,-1,4824,-142,-35,-14249,351,-1263,-7980,11,-5,12,-151,37,968,40
1551531799,0x6737,-747,5639,419,100382500,734,335,-566,-299,-536,542,0,-2,0,3348,777,-2387,1924,14301,2438,7366,3,5,-20,735,332,-557,42
1551531799,0x6e36,-1508,8919,138,100373250,250,-46,-985,75,137,414,-59,-28,97,537,250,2843,-2230,4686,15537,341,-16,-11,-38,264,-37,-943,41
1551531799,0x6e58,-794,4276,2626,100435000,394,-213,-879,-1520,2180,1988,-3,1,0,5007,378,2649,2333,6354,-14592,3116,1,10,-9,393,-223,-869,37
1551531800,0x6737,-717,5774,4806,100380500,736,333,-564,-312,-531,536,-2,-2,1,3348,777,-2387,1924,14301,2438,7366,0,0,-19,735,332,-557,42
1551531800,0x6724,-790,9249,5131,100288000,635,738,-67,-348,-382,-451,27,7,-17,2276,652,-1539,-3585,4539,11166,10503,3,2,5,640,737,-80,44
1551531800,0x6726,-985,4656,558,100300500,-907,114,-370,254,206,-1404,-1,-3,0,3692,-1081,-2596,-3964,11401,-7279,-8352,-1,0,-21,-906,113,-356,39
1551531801,0x6734,204,10053,4423,100375000,-550,703,365,872,-665,923,-8,30,7,2873,-562,-1013,-48,-5734,7222,13542,14,-13,6,-564,716,359,45
1551531801,0x6750,-58,9339,140,100637750,506,-912,-440,70,3512,-1270,1974,-453,-187,4738,450,1579,-9154,6102,10718,-5704,122,-199,-156,462,-854,-130,41
1551531801,0x6735,-378,5158,5114,100397000,-140,31,980,310,504,-243,0,0,0,4824,-142,-35,-14249,351,-1263,-7980,12,-4,12,-151,37,968,40
1551531802,0x6737,-784,5701,4814,100383250,735,333,-564,-305,-561,513,2,-2,1,3348,777,-2387,1924,14301,2438,7366,3,4,-9,735,332,-557,42
1551531802,0x6e36,-1710,8759,459,100372250,341,-179,-898,9,107,475,220,29,-18,681,342,2718,-3342,5825,14943,-163,-16,-19,0,357,-160,-898,41
1551531802,0x6e58,-710,5010,288,100437500,395,-213,-873,-1513,2156,2008,-3,0,-2,5007,378,2649,2333,6354,-14592,3116,2,7,-10,393,-223,-869,37
1551531802,0x6737,-762,5728,4786,100382750,735,334,-566,-299,-548,521,0,0,1,3348,777,-2387,1924,14301,2438,7366,0,2,-20,735,332,-557,42
1551531802,0x6724,-748,9360,-290,100291500,641,730,-78,-348,-376,-484,17,-20,-12,2283,645,-1547,-3534,4503,11220,10477,4,-10,5,634,742,-87,44
1551531803,0x6726,-890,5007,468,100300250,-907,116,-366,241,193,-1406,1,-6,0,3692,-1081,-2596,-3964,11401,-7279,-8352,0,2,-10,-906,113,-356,39
1551531804,0x6734,400,9431,4487,100379250,-625,698,303,617,-606,977,83,47,-62,2649,-608,-1068,-1663,-7102,6490,13157,-21,-12,-1,-603,710,304,44
1551531804,0x6750,417,9205,5212,100649500,563,-720,-170,240,3416,-1931,93,365,-796,4308,588,1605,-7533,1596,12286,-7629,-23,52,-29,587,-772,-140,41
1551531804,0x6735,-389,5065,144,100408750,-139,32,979,292,486,-249,-2,-3,1,4824,-142,-35,-14249,351,-1263,-7980,12,-4,11,-151,37,968,40
1551531804,0x6737,-808,5673,360,100387750,736,336,-564,-329,-542,508,-3,-4,-3,3348,777,-2387,1924,14301,2438,7366,1,3,-7,735,332,-557,42
1551531805,0x6e36,-1707,8837,496,100376000,336,-149,-921,33,164,476,-42,47,273,691,315,2717,-3129,5923,14950,-253,5,13,-12,330,-163,-908,41
1551531805,0x6e58,-659,5114,4930,100444000,395,-212,-873,-1513,2174,1982,1,0,-1,5007,378,2649,2332,6354,-14592,3116,2,11,-3,393,-223,-870,37
1551531805,0x6737,-793,5622,384,100388000,736,335,-567,-305,-542,528,1,4,1,3348,777,-2387,1924,14301,2438,7366,1,3,-10,735,332,-557,42
1551531805,0x6724,-1473,8411,-125,100289250,632,741,-106,-336,-371,-465,10,29,-27,2337,644,-1579,-3179,4906,11209,10423,-1,-2,7,633,739,-113,44
1551531805,0x6726,-939,4808,4716,100308000,-905,117,-374,248,193,-1412,-1,0,1,3692,-1081,-2596,-3964,11401,-7279,-8352,-4,0,-27,-906,113,-356,39
1551531806,0x6734,693,11439,2827,100379250,-666,688,258,308,-547,907,-2,0,-1,2742,-664,-1116,-972,-7366,6724,12962,-19,-1,-7,-649,689,253,44
1551531806,0x6750,417,9205,5212,100654000,760,-596,-186,166,3988,-2318,-11,-36,58,4517,813,1713,-8145,-204,12613,-6555,0,-4,-4,760,-591,-181,41
1551531807,0x6735,-927,4638,1189,100402000,-140,33,970,305,497,-228,5,-1,-1,4824,-142,-35,-14249,351,-1263,-7980,11,-3,2,-151,37,968,40
1551531807,0x6737,-752,5618,550,100385250,735,333,-565,-323,-555,515,-2,0,1,3348,777,-2387,1924,14301,2438,7366,0,1,-8,735,332,-557,42
1551531807,0x6e36,-1180,9862,205,100373250,284,-165,-933,65,76,483,16,16,-6,887,270,2705,-2839,7512,14280,-208,0,11,-11,284,-177,-921,41
1551531807,0x6e58,-654,5141,4923,100439250,394,-216,-872,-1526,2163,1974,0,1,1,5007,378,2649,2332,6354,-14592,3116,0,9,1,393,-223,-870,37
1551531808,0x6737,-781,5761,4854,100383750,736,333,-565,-336,-531,515,-3,-5,-3,3348,777,-2387,1924,14301,2438,7366,0,1,-8,735,332,-557,42
1551531808,0x6724,-1473,8411,-125,100292000,600,759,-73,-275,-500,-457,22,6,-14,2232,609,-1542,-3827,3745,11486,10384,-4,-7,12,605,766,-85,44
1551531808,0x6726,-1028,4716,4785,100300500,-906,117,-373,241,200,-1406,-2,2,0,3692,-1081,-2596,-3964,11401,-7279,-8352,0,3,-17,-906,113,-356,39
1551531809,0x6734,348,9391,4641,100379750,-667,688,256,257,-489,872,-9,14,17,2782,-661,-1121,-690,-7207,6924,12965,-17,-4,7,-647,692,250,44
1551531809,0x6750,417,9205,5212,100642750,720,-643,-195,192,4080,-2379,-77,14,21,4387,765,1698,-7653,-410,12618,-7106,-3,-14,-1,726,-632,-183,40
1551531809,0x6735,-419,5063,154,100400750,-139,31,979,299,491,-243,1,2,-2,4824,-142,-35,-14249,351,-1263,-7980,12,-5,11,-151,37,968,40
1551531810,0x6737,-705,5540,707,100385500,733,334,-566,-323,-531,515,1,2,2,3348,777,-2387,1924,14301,2438,7366,0,2,-11,735,332,-557,42
1551531810,0x6e36,-1747,8810,494,100374000,314,-152,-919,49,136,449,59,65,-352,657,286,2725,-2860,5657,15104,-351,13,4,9,301,-156,-919,41
1551531810,0x6e58,-580,4873,544,100441500,395,-215,-872,-1520,2163,1988,2,2,0,5007,378,2649,2332,6354,-14592,3116,2,9,-1,393,-223,-870,37
1551531810,0x6737,-795,5664,410,100384000,736,334,-574,-305,-542,542,1,1,0,3348,777,-2387,1924,14301,2438,7366,0,3,-16,735,332,-557,42
1551531810,0x6724,-1044,9674,413,100293000,654,768,-38,-304,-524,-388,203,312,-30,2004,655,-1522,-5142,2841,11630,9933,11,31,27,643,737,-66,44
1551531811,0x6726,-978,4781,4751,100304750,-910,115,-373,241,206,-1406,-1,-1,0,3692,-1081,-2596,-3964,11401,-7279,-8352,-3,1,-16,-906,113,-356,39
1551531812,0x6734,348,9391,4641,100380750,-651,690,262,192,-432,891,-11,-18,-2,2787,-659,-1121,-658,-7173,6960,12966,-5,-3,11,-646,693,250,44
1551531812,0x6750,417,9205,5212,100641250,668,-675,-125,355,3728,-2161,-41,-8,96,4361,694,1618,-7764,501,12362,-7422,-5,23,12,674,-698,-137,40
1551531812,0x6735,-816,5632,-778,100402250,-141,33,979,305,491,-256,3,0,2,4824,-142,-35,-14249,351,-1263,-7980,11,-5,15,-151,37,968,40
1551531812,0x6737,-774,5702,374,100386000,736,334,-578,-323,-568,508,-2,3,1,3348,777,-2387,1924,14301,2438,7366,1,2,-21,735,332,-557,42
1551531813,0x6e36,-1457,9114,4889,100373500,362,-129,-896,-3,142,476,-76,-13,130,592,349,2748,-3301,5100,15216,-65,-2,1,4,364,-130,-901,41
1551531813,0x6e58,-656,5103,4946,100435000,392,-215,-872,-1526,2150,1988,-1,-1,0,5007,378,2649,2331,6354,-14592,3115,0,8,-2,393,-223,-870,37
1551531813,0x6737,-651,5559,4554,100385750,735,335,-571,-323,-524,508,0,-2,-1,3348,777,-2387,1924,14301,2438,7366,0,1,-9,735,332,-557,42
1551531813,0x6724,-1383,9507,-506,100290250,629,741,-152,-232,-648,-284,-27,52,-22,1966,635,-1638,-5058,2564,12241,9297,3,4,10,626,736,-162,44
1551531813,0x6726,-1018,4687,483,100306750,-907,117,-370,236,217,-1419,-2,2,-1,3692,-1081,-2596,-3964,11401,-7279,-8352,0,3,-14,-906,113,-356,39
1551531814,0x6734,376,9299,65,100377250,-669,675,280,132,-396,808,4,-9,10,2799,-670,-1095,-573,-7159,6806,13058,-13,-3,16,-654,679,267,44
1551531814,0x6750,109,8995,-428,100644500,710,-681,-134,336,3643,-1924,-107,-81,-239,4683,750,1622,-8971,1907,12194,-5970,2,-21,0,716,-656,-132,40
1551531815,0x6735,-413,5090,80,100405250,-139,33,970,310,497,-256,-1,-1,-1,4824,-142,-35,-14249,351,-1263,-7980,9,-4,5,-151,37,968,40
1551531815,0x6737,-799,5655,395,100381000,738,336,-575,-305,-542,508,-1,2,-1,3348,777,-2387,1924,14301,2438,7366,3,3,-17,735,332,-557,42
1551531815,0x6e36,-1649,8503,410,100371250,287,-29,-796,38,131,483,-79,-352,187,636,267,2759,-2596,5501,15212,-171,-6,110,131,281,-123,-931,41
1551531815,0x6e58,-630,5115,4980,100439500,394,-213,-869,-1513,2174,1980,-1,0,0,5007,378,2649,2331,6354,-14592,3115,1,9,0,393,-223,-870,37
1551531816,0x6737,-670,5541,657,100383000,736,335,-572,-312,-531,500,-1,-1,2,3348,777,-2387,1924,14301,2438,7366,0,3,-14,735,332,-557,42
1551531816,0x6724,-1353,9488,-16,100291500,634,718,-181,-225,-643,-291,-30,-158,-6,2018,609,-1631,-4799,2558,12229,9451,29,-36,-21,605,754,-159,44
1551531816,0x6726,-1038,4698,4739,100302000,-909,114,-369,236,224,-1398,1,1,2,3692,-1081,-2596,-3964,11401,-7279,-8352,-2,0,-12,-906,113,-356,39
1551531817,0x6734,-151,8983,-680,100377500,-655,667,296,56,-384,752,-52,27,-37,2782,-667,-1087,-696,-7185,6712,13087,-2,-10,21,-652,678,274,44
1551531817,0x6750,109,8995,-428,100644750,708,-645,-176,172,3849,-1590,38,-97,42,4629,738,1684,-8548,1640,12490,-6056,0,9,2,707,-655,-178,40
1551531817,0x6735,-406,5066,92,100401250,-139,33,980,310,510,-243,-1,0,-1,4824,-142,-35,-14249,351,-1263,-7980,14,-4,5,-151,37,968,40
1551531818,0x6737,-809,5657,411,100382500,735,336,-564,-323,-518,542,0,0,0,3348,777,-2387,1924,14301,2438,7366,0,4,-7,735,332,-557,42
1551531818,0x6e36,-1756,8537,515,100370000,91,-141,-1034,124,158,446,-81,345,-150,551,115,2781,-1246,4842,15593,-532,-31,-36,-66,123,-104,-967,41
1551531818,0x6e58,-687,5041,267,100432000,393,-212,-871,-1520,2187,1974,-2,5,-1,5007,378,2649,2331,6354,-14592,3115,0,11,-1,393,-223,-870,37
1551531818,0x6737,-747,5708,4802,100380750,736,335,-577,-316,-555,521,-3,-1,-1,3348,777,-2387,1924,14301,2438,7366,1,2,-12,735,332,-557,42
1551531818,0x6724,-1341,8701,-238,100294000,675,695,-139,-278,-664,-276,-11,-74,30,1901,676,-1626,-5436,2640,12136,9199,15,-15,7,659,710,-146,44
1551531819,0x6726,-994,4744,4712,100299000,-906,119,-368,224,217,-1419,0,1,0,3692,-1081,-2596,-3964,11401,-7279,-8352,-1,2,-12,-906,113,-356,39
1551531820,0x6734,-151,8983,-680,100372250,-699,699,294,-16,-401,772,113,-114,44,2782,-668,-1101,-695,-7222,6779,13032,-46,16,30,-653,682,263,44
1551531820,0x6750,378,9103,-397,100640250,660,-697,-206,716,2292,-1323,130,-66,-73,4298,659,1729,-7089,371,12861,-7255,-2,-9,8,646,-700,-228,40
1551531820,0x6735,-351,5190,5148,100398500,-140,31,977,299,491,-256,2,-1,0,4824,-142,-35,-14249,351,-1263,-7980,13,-3,13,-151,37,968,40
1551531820,0x6737,-765,5712,4818,100381750,737,334,-566,-323,-542,521,-2,1,-3,3348,777,-2387,1924,14301,2438,7366,1,2,-6,735,332,-557,42
1551531821,0x6e36,-1657,8466,426,100372500,361,-132,-901,-1,99,521,83,11,-5,845,337,2722,-3291,7143,14372,142,8,23,0,352,-156,-901,41
1551531821,0x6e58,-702,4989,330,100435750,393,-215,-875,-1520,2185,1980,-2,1,0,5007,378,2649,2331,6354,-14592,3115,0,8,-5,393,-223,-870,37
1551531821,0x6737,-791,5667,431,100382500,735,334,-565,-316,-548,528,0,0,0,3348,777,-2387,1924,14301,2438,7366,3,1,-18,735,332,-557,42
1551531821,0x6724,-279,11027,4468,100294000,659,808,-302,-409,-441,144,703,722,-529,1376,617,-1615,-7817,-1698,12299,7292,47,55,-156,611,752,-145,44
1551531821,0x6726,-843,5117,438,100301500,-906,114,-373,241,217,-1385,1,1,1,3692,-1081,-2596,-3964,11401,-7279,-8352,0,0,-18,-906,113,-356,39
1551531822,0x6734,632,11106,2589,100374500,-655,740,221,-16,-257,512,-286,105,-16,2616,-644,-1117,-1863,-7652,6357,12884,-22,38,-36,-633,702,257,44
1551531822,0x6750,-219,8856,17,100635250,788,-546,36,-969,414,91,1655,-1311,431,1187,811,1449,9209,-11295,-2736,-6970,29,73,42,759,-620,-6,40
1551531823,0x6735,-441,5032,131,100399250,-138,31,970,299,491,-243,-1,-1,0,4824,-142,-35,-14249,351,-1263,-7980,13,-5,2,-151,37,968,40
1551531823,0x6737,-685,5696,4676,100381750,734,334,-564,-299,-542,528,-4,0,0,3348,777,-2387,1924,14301,2438,7366,0,0,-7,735,332,-557,42
1551531823,0x6e36,-1571,8769,659,100372500,392,129,-888,-44,-92,556,-278,24,41,1033,385,-2740,-2279,8536,13507,2818,-8,-6,-4,400,135,-884,41
1551531824,0x6e58,-644,5143,4954,100433000,395,-213,-875,-1520,2156,1968,-2,4,0,5007,378,2649,2331,6354,-14592,3115,2,10,-5,393,-223,-870,37
1551531824,0x6737,-763,5654,412,100380250,737,334,-565,-323,-555,528,-2,2,-1,3348,777,-2387,1924,14301,2438,7366,2,2,-22,735,332,-557,42
1551531824,0x6724,-816,8946,4924,100290000,703,664,-74,-740,-12,-246,-724,-842,354,5211,602,-1482,-10864,-11047,4142,-3348,104,-110,-38,599,775,-36,44
1551531824,0x6726,-972,4742,4731,100300250,-907,116,-371,236,224,-1398,0,1,2,3692,-1081,-2596,-3964,11401,-7279,-8352,0,2,-24,-906,113,-356,39
1551531825,0x6734,-365,9382,35,100373500,-593,793,263,-504,305,-644,86,64,77,2889,-555,-1206,63,-5964,8416,12729,-34,13,59,-558,779,203,44
1551531825,0x6750,-1436,8749,373,100632750,830,-675,-229,-836,484,827,168,-629,232,232,727,1756,10035,-9885,-8269,-1282,131,-28,3,698,-647,-232,40
1551531825,0x6735,-407,5097,89,100399250,-137,33,981,299,510,-256,-1,1,0,4824,-142,-35,-14249,351,-1263,-7980,11,-4,12,-151,37,968,40
1551531826,0x6737,-723,5733,4843,100380000,736,335,-564,-316,-542,542,-2,2,-2,3348,777,-2387,1924,14301,2438,7366,1,3,-11,735,332,-557,43
1551531826,0x6e36,-2155,8470,558,100372250,382,129,-887,-92,-166,603,246,452,-86,1581,345,-2752,-1185,12195,10445,3038,21,2,15,361,126,-902,41
1551531826,0x6e58,-692,4971,340,100436750,393,-215,-880,-1520,2180,1993,2,0,-1,5007,378,2649,2331,6354,-14592,3115,2,8,-6,393,-223,-870,37
1551531826,0x6737,-681,5642,4647,100381250,736,333,-576,-316,-548,528,2,-1,-1,3348,777,-2387,1924,14301,2438,7366,1,1,-19,735,332,-557,43
1551531827,0x6724,-2037,9359,40,100291000,745,626,-105,-576,-116,-145,901,1768,-483,5365,624,-1751,-9743,-11439,6174,-2128,128,-91,148,617,718,-253,44
1551531827,0x6726,-957,4817,4755,100299500,-906,116,-379,241,212,-1412,0,-3,-1,3692,-1081,-2596,-3964,11401,-7279,-8352,0,2,-23,-906,113,-356,39
1551531828,0x6734,-1362,9575,4924,100373500,-470,787,122,-302,550,-398,28,-287,241,2752,-520,-1109,-915,-6014,7623,13165,47,8,-155,-527,773,291,44
1551531828,0x6750,-1671,8809,439,100629250,659,-789,-503,-865,422,1185,-1387,1142,1722,569,583,1844,8941,-12497,-4910,-2869,76,-75,-167,582,-713,-336,40
1551531828,0x6735,-391,5020,139,100403500,-138,32,981,299,480,-249,1,0,0,4824,-142,-35,-14249,351,-1263,-7980,13,-4,13,-151,37,968,40
1551531829,0x6737,-777,5752,4829,100380250,737,336,-575,-305,-518,542,1,-1,0,3348,777,-2387,1924,14301,2438,7366,2,3,-18,735,332,-557,42
1551531829,0x6e36,-2225,9338,414,100370500,495,-5,-1008,-51,-110,523,334,-249,914,1675,339,2819,-2249,12744,9832,2073,140,55,-95,354,-60,-912,41
1551531829,0x6e58,-676,5086,4903,100436750,393,-214,-877,-1520,2163,1974,-4,9,-1,5007,378,2649,2331,6354,-14592,3115,0,9,-7,393,-223,-870,37
